,PC_0
117304,-11.505415931952609
117305,24.131404109881863
117306,-4.474979318397663
117307,-11.524761883268662
117308,-11.534316817117384
117309,-11.502603396685714
117310,-11.505182030200775
117311,38.63999940996138
117312,-11.53170687356055
117313,-11.546716062161973
117314,-11.529626309022998
117315,-11.527087477413977
117316,-11.538247401396944
117317,-11.493179507137972
117318,-11.548236779435614
117319,-11.542023191797872
117320,-11.537411958984235
117321,-11.47924194446981
117322,-22.60841329116704
117323,-11.56609472349425
117324,-11.532047421911876
117325,-11.397515443978598
117326,-11.543586979746964
117327,-11.514340667694263
117328,-11.573949967777745
117329,-11.536269404939466
117330,23.581905946878997
117331,-11.13208645666377
117332,-11.522010200023812
117333,-28.634279848013836
117334,-11.543319951988636
117335,-11.489827985254111
117336,-23.056232679168797
117337,-11.524401207531541
117338,19.506003244618828
117339,346.0921566889293
117341,40.7075345994827
117342,-11.520211655886603
117343,-11.488545979138278
117344,-8.907103867824565
117345,-11.545378511631775
117346,-11.52458654014637
117348,-11.536980295833994
117350,-11.499050251221647
117351,-11.565047759312028
117352,-11.538165001543659
117353,-19.544742111116996
117354,-11.571348835005697
117355,-11.402552130048779
117356,11.251847630444592
117358,-8.433138146862829
117359,-11.35292082061656
117360,-11.532682429755328
117361,-11.546251403203524
117362,60.795112156208745
117363,-11.547473713808966
117364,-11.543356744253124
117365,-11.552271934069152
117366,-11.533679706636121
117367,-4.343941251365384
117368,-31.534852898814734
117369,65.3658441404875
117370,-11.530879627796512
117372,-11.533976765645027
117373,-11.5494415175251
117374,-11.545985156047356
117375,-11.46176412887369
117376,-11.469136599406255
117377,-11.534216596111065
117378,-11.52831104153179
117379,1.0097262637968338
117380,-11.532702351033251
117382,15.4195330023451
117383,-11.521862391165673
117384,-11.572800840356146
117385,-11.538458622310998
117386,-11.548793890374895
117387,59.114028237363
117389,-11.528549315050338
117390,7.20378368221209
117391,-11.521587666635515
117392,-11.54722660616744
117393,-11.531569062921745
117394,-3.116288216928918
117395,-11.54396174082594
117396,-11.547895282600958
117397,-11.530865948621445
117398,-11.542977858549829
117399,-11.549045463206769
117400,-21.93099953763956
117401,-11.526156314912305
117402,-36.92335813715719
117403,-11.554787048948851
117404,59.37038837140943
117405,212.97670655843402
117406,-11.552329874412846
117407,-11.533676173358506
117408,-11.530886179196019
117409,-11.523662049479299
117410,-11.501586211532251
117411,-36.56906930467647
117412,-11.458546315210699
117413,82.48571750811497
117414,-11.528816665239761
117415,-19.096472453464944
117416,-11.533881259817619
117417,-11.501220986286475
117418,-11.536500599546077
117419,-14.18098830939648
117420,-11.530606759980627
117421,-11.52970019593389
117422,-11.504935420822504
117423,-11.539627931292754
117424,-40.26174780608296
117426,-11.540918246914451
117427,-11.525396707589145
117428,-10.805868231125146
117429,3.0537631371781493
117430,-11.54138233916398
117431,-11.51745739423194
117432,84.07800086856786
117434,-11.525685934994039
117435,-11.607815363843198
117436,-11.51162525535171
117438,-19.36194624241331
117439,-11.561653975896586
117440,-11.5382097103869
117442,-11.41569703751554
117443,-3.0181578108991576
117446,-11.548961806210452
117447,-11.527633499809902
117448,-11.526304638054812
117449,-11.549961264927184
117450,152.17926842545964
117451,129.13558699658762
117452,-11.511222604335073
117453,-11.449696173454848
117454,-11.447773469259404
117455,-11.441982591278654
117456,-11.508641024849352
117457,-11.495758923567287
117458,7.723792426685342
117459,-21.12457379718994
117460,-11.57500813999629
117461,-33.5519241040866
117462,23.21222919654513
117463,-11.452650660561472
117464,-11.421824936633165
117465,-6.127303434069819
117466,-11.545879133369969
117467,-11.539530444899086
117468,-11.436028721614836
117469,-19.29045891717619
117471,-2.098822065657733
117472,95.7645001793822
117473,28.83989285091785
117474,-11.496180484156849
117475,-11.560282725096528
117476,-11.527379598400616
117477,-11.396898508402204
117478,-11.417559154316196
117479,-11.521041021202919
117480,-11.534488229089835
117481,-35.38721555258348
117482,29.505865958851118
117483,-11.522733819895643
117484,23.41050313294911
117485,-11.528260445886152
117486,-11.509407907474639
117487,1.282244676421597
117488,-11.532048554947659
117491,-11.55051970797415
117492,-11.51718575790255
117493,-11.24246297010617
117494,-11.513195105678967
117495,70.25885909466633
117497,68.84265515910633
117498,-10.93682215092562
117499,-8.80837840799447
117500,-11.504658631597033
117501,-11.494997787578216
117502,-11.54378093104966
117503,-11.496672517506441
117504,-11.498635040801565
117505,-11.502737519411193
117508,-11.525114129459652
117509,-11.528131525782717
117510,-11.54793067891698
117511,-11.562775970358233
117512,-11.519744680129376
117513,-11.544212571256974
117514,-44.250954695113194
117515,-11.328128030961903
117516,-11.507212048265293
117517,13.648344225762708
117518,-20.826599610325566
117519,-11.463458596576556
117520,-11.528341608823272
117521,-11.552393857577595
117522,-11.521651419598447
117523,-11.483750704813449
117524,-11.529864770993472
117525,-11.536848902021067
117526,-11.484879031085491
117528,-16.73273089882302
117529,-11.53218101342144
117530,-11.57260148195629
117532,-8.213692493001693
117533,-35.989267377486534
117534,829.1588311457471
117535,-11.540598528375304
117536,-11.563667700612692
117537,-11.543487408154796
117539,-11.396957001545172
117540,-10.551056960447589
117541,-11.53475591489738
117544,-11.516628090961595
117545,-11.523029949646299
117548,-11.547421600169518
117549,-11.52904466615094
117550,-26.84177584216311
117551,-11.54998220299125
117552,-25.716824502258348
117553,-9.376469651726525
117554,133.3296561867072
117555,-11.55163031207414
117556,-11.476746622695313
117557,-11.416739715128823
117558,-11.548954163152867
117559,-11.532149446910875
117560,-11.598410111556682
117561,-11.555060733967208
117562,-11.552682970773532
117563,-11.515369348085972
117564,-28.554617349095256
117565,36.57856970837951
117567,-11.50290460865636
117568,-11.540189516143151
117570,-11.554833729926301
117571,-11.55805051254547
117572,-11.551630587798735
117573,-11.542052755270591
117574,60.70371316189253
117575,-11.54724514289654
117576,-16.65692593084112
117577,-20.24418324081274
117578,-11.55855026169074
117579,-36.601791515698785
117580,-11.517082374011077
117581,-11.528598313064194
117582,-11.525631242740479
117583,-11.5024826162641
117584,-11.390450471845915
117585,-11.540651817289273
117586,-11.530160458049808
117587,-11.529304841896392
117588,-11.527062970315939
117589,-11.535901663181095
117590,-11.52739995534605
117591,-11.523628325526682
117592,-11.53165780501397
117593,-11.29319307374494
117594,-11.327832274348843
117595,-11.543188523009512
117596,-6.15630103663916
117597,-30.299591278473706
117598,38.49341216704499
117599,-11.54104780920912
117600,-11.532609921671916
117602,-11.526190770940016
117603,-11.53644948430389
117604,-11.544825247655606
117605,-11.54099818532059
117606,-11.539920571303492
117607,-11.530886273654065
117608,-13.22569015253431
117609,-11.513275815024803
117610,-11.546057389270146
117611,20.974571430264294
117612,-11.5269582186199
117613,-11.520194528607576
117614,-11.567534489539796
117615,-11.521191034154505
117616,-6.21351714988563
117617,96.31096636058022
117618,-28.514122002999244
117619,-11.531333957182595
117620,-11.560673576090682
117621,-21.815500849503966
117622,-11.540463384103404
117623,-11.554415657230368
117624,-11.526107680709869
117625,-11.394833525730327
117627,-32.19747447595292
117628,30.455624231233255
117629,-11.532301390757686
117630,-11.548624471932888
117631,13.158460679218082
117632,-11.55296257568978
117633,-11.546093586572889
117634,-11.528755397707855
117635,-11.94580019655007
117636,-11.55103808104005
117637,-11.511476510134292
117638,-11.533897408811935
117639,-11.555251317745237
117640,-11.561214682887876
117641,-11.060785620945222
117642,-11.501596887132969
117644,-11.325013917114301
117645,-11.544302603401071
117646,447.0038644455363
117647,-11.527842611274746
117648,-11.50170653388477
117649,69.30931581907268
117650,-11.563005356843444
117651,-11.552869599461872
117652,-11.553049461739583
117653,-11.547736121820337
117654,-11.536025638692552
117655,-11.530226290012255
117656,-11.508192902406646
117657,-11.526642040031373
117658,-11.54886046508216
117660,-11.525828478023774
117661,-11.551136551339447
117662,-21.757055829704182
117663,-11.524205690343589
117664,-26.508029685343153
117665,-11.517768718695491
117666,-11.582258837732317
117667,-11.536834594997407
117668,-26.380334716021377
117669,15.214327043254512
117670,-11.56701646675118
117671,11.843110342504152
117672,-11.56339894536568
117673,977.7011750133443
117674,-11.502371750473404
117675,-11.562076239659389
117676,-8.848748519410249
117678,-11.523749445061778
117679,-11.539446964684313
117681,30.06588766454605
117682,109.44413128689409
117683,-11.5723227661645
117684,-11.50985260368501
117685,-11.524962887976393
117686,-11.491821414673561
117687,-11.526556744678235
117689,-11.545681196966177
117690,-14.98897906744922
117691,-24.407406372356416
117692,-11.416455800012999
117693,-19.37190696525696
117694,-11.445434319977451
117695,-30.68156440553736
117697,-11.551064406707644
117698,-11.38661144410237
117699,-11.524847530604843
117700,-11.529814209896015
117701,-11.54058449683452
117702,-11.546774581991706
117703,-11.507322057980964
117704,-11.561282988929335
117705,-11.12358967187055
117706,-11.48389219629919
117707,301.52772771598944
117708,18.297982098057346
117709,-7.165087738783092
117710,-11.511800856087511
117711,19.378913671996393
117712,-11.520345280833793
117713,-25.716824502258348
117714,-11.500021256551017
117715,-11.552131652275122
117716,-11.455894083870785
117717,-11.546175609276638
117718,-11.46296595732165
117719,78.72709983254421
117720,-15.80874248807019
117721,-11.525569990219088
117723,-11.556547945249173
117724,-4.941508653733266
117725,-11.521934434149154
117726,19.727924273914432
117727,-11.937230412924318
117728,-11.524227710550011
117729,-11.539402613215096
117730,-11.534256745104162
117732,-11.522247547496688
117733,-11.531665258305475
117735,-11.557359459786664
117736,-11.489099795051427
117737,-11.46336245015312
117738,-11.513386666695355
117739,7.365470636338576
117740,-11.561590029077834
117741,97.72440954333028
117742,-7.586827550067758
117743,-11.548861299648777
117745,-3.2147320818700873
117746,-11.509675344516232
117747,-11.552868452180014
117748,-11.511946372276864
117749,-11.54504511668203
117750,-11.53496622581083
117751,-11.519639262630156
117753,-11.516997233680897
117754,-11.516097707665256
117755,-11.554685517659783
117756,-33.800354803911695
117757,-11.539545839834442
117758,-11.497676655756946
117759,-11.536936852366608
117760,-11.564871210544473
117761,-11.574856388449737
117762,-11.578142023340686
117763,-11.514398044507038
117764,-10.980657749349078
117765,-11.52387174628879
117766,-11.503113486836407
117767,17.396563129363905
117768,-11.535751379757961
117769,-11.510942504877477
117770,-11.539850154149121
117771,-15.192910171060136
117772,-25.146814681145578
117773,-11.560557783173719
117774,-11.494124277166621
117775,-11.50187136791094
117776,56.48041037299657
117777,-11.27204311028208
117778,-28.097578000412618
117779,-11.484886558066828
117781,-11.50661641240709
117782,-11.463523250888885
117783,-11.514247674986137
117784,-11.556842160155043
117785,-11.51868121099328
117787,-11.536859820744297
117789,-11.537995020326303
117790,-11.502601396676681
117791,386.12894252817114
117792,-11.506179853720084
117793,-11.53821460324385
117794,-11.537090121133517
117795,-11.518078254668694
117796,751.0228605498812
117797,-3.1966932636818024
117798,-11.546201170655575
117799,-11.489194815249412
117800,210.36807573823086
117801,-11.492777498359418
117803,-11.515112288492698
117804,-11.49649204031679
117805,-39.12159554696273
117806,-11.54507476083389
117807,-11.53635459391476
117808,-12.137328634531043
117809,-11.465904207045748
117811,1519.4390254079035
117812,-11.572898873647938
117813,-11.569264457788286
117814,-11.412985713094475
117815,-11.559548417412396
117816,-11.444179722408277
117817,-50.74946127345452
117818,-11.327304703945854
117820,-11.548674468233285
117821,-11.54135074848806
117822,-24.41022086812082
117823,-11.516806121773108
117824,-11.341092508265545
117825,-11.573124373784179
117826,5.153577982630268
117827,-19.512116489670102
117828,-41.78372356810933
117829,-11.543206563234914
117831,-11.47899945255611
117832,-11.53312149512353
117833,-11.536178900048336
117834,-11.519436443244373
117835,106.00763512668865
117836,-11.525876264843447
117837,-11.53953884466457
117839,-25.646054218375703
117840,-11.533464821803268
117841,-11.546097952402897
117842,-11.510439170096827
117845,-11.514878024932521
117846,-11.53103677558006
117847,8.595769179601216
117848,-11.539478993167489
117849,-11.525984789875745
117850,-11.515239265212443
117851,-21.374599950517478
117852,-11.52076008199961
117853,-11.536305708809282
117854,-11.475687247547718
117855,-19.89893919080526
117856,-11.496587791133026
117857,45.14780631303179
117858,-11.555816175036803
117859,-11.54712128007008
117860,-27.201115866184168
117861,-11.567580822689703
117862,-11.550979551341644
117864,-11.568868911049318
117865,49.629370196466624
117866,-11.585737735965287
117867,-11.534079991488088
117868,-14.800616227322354
117869,-31.91720420552769
117870,-11.509272880908641
117871,-11.52583228059675
117872,-0.8436570024452493
117873,-42.29241006305731
117875,-11.546333305256576
117876,-11.555758245400158
117877,-11.571100472448505
117878,-11.531335532429303
117879,-11.530816759216632
117880,-11.509643676754962
117881,-11.526310622510216
117882,-11.5414531981225
117883,-11.462515628504601
117884,-11.502885656043299
117885,-11.540372294806142
117886,104.9897790262182
117887,-11.546989932285156
117888,-12.517865888738719
117889,-11.436907081732407
117890,29.443449372599297
117891,-39.09721873675325
117892,-11.510033867725593
117893,-11.555080799603832
117894,-11.53731942698521
117895,-11.563487253589127
117896,-11.552904416847394
117899,-5.21693707265897
117900,-11.571564029266115
117901,-11.555816328579846
117902,-11.528768989283353
117903,-11.541684953451202
117904,-11.425989925793436
117906,-11.537689663732218
117907,-11.548172272179425
117908,-24.373014184611655
117909,-11.525627207240078
117910,34.82813667001587
117911,-11.542458330440166
117912,-10.966253095326126
117913,-35.08601653654731
117914,34.18140539746098
117915,-11.547083792013904
117916,-11.545091888348232
117917,-11.52612224805503
117918,-11.041514336143996
117919,45.22767408708139
117920,-11.48430610209055
117921,-11.425984886120274
117922,-11.545695039445116
117923,-11.203429508560683
117925,45.7869584095236
117926,-11.537075133891932
117927,-15.319138703791749
117928,-11.546315929552012
117929,-36.77473767355348
117930,-31.573770249705753
117933,-11.515828470546879
117934,-21.560466934778713
117935,-11.542946907832686
117936,-11.545359764938837
117937,-11.514202074675431
117939,-11.5347203140531
117940,-11.565944613249624
117941,-11.51064448207366
117942,-28.686227549934802
117943,-20.972258756444827
117944,-11.560173145249683
117945,-11.546530840392748
117947,-11.525492937135764
117948,-11.52520976064551
117949,-48.236139555236804
117950,-11.511844914486767
117951,-10.884416029547033
117952,-11.507843305372043
117953,-11.55395303019834
117954,-11.561459395277573
117955,-11.54218362336577
117956,-11.547773597201303
117957,10.288145422784535
117958,-20.991038547173318
117959,-11.535675303885906
117960,-11.50270284993426
117961,-11.557121493002896
117962,-11.485020206962027
117963,-11.557410115457467
117964,71.05195392245533
117965,239.2482707353769
117966,-23.481676111976043
117967,-11.536855413386
117968,99.69855750162368
117969,15.57800041548452
117970,-2.1928692629282485
117971,-11.532829802613486
117973,-11.533467393684807
117974,-11.532278833494773
117975,-11.527828882599831
117976,-11.549990002168867
117977,-11.505481928685741
117978,-11.565993120432921
117979,-11.556302496030938
117980,-11.452204192587379
117981,-11.526580455896056
117982,-11.562229542383507
117983,-11.51085352470592
117984,-16.97472233281336
117985,-11.516673655084881
117986,624.9193605190309
117987,-11.540878487902503
117988,41.05041237174571
117989,-27.265437639935875
117990,-11.42433375045398
117991,-12.679443021723968
117992,-11.474378429135408
117993,-11.465487836899058
117994,-11.506862481752817
117995,-11.511301895460026
117996,-11.535996653628809
117997,-11.535441806203394
118000,-30.165708540382056
118001,-30.261034051456903
118002,-20.194304585250205
118004,-11.521176707881546
118005,-11.53730243332297
118006,98.73245418031871
118007,-11.370998941493534
118008,61.07449865826959
118010,-11.498818086608546
118011,71.53274904203036
118012,-11.534438935013233
118013,-11.5294413717865
118014,-21.663600844557198
118015,-11.394594090108795
118016,-11.495897358544857
118017,-23.137950525945723
118018,-11.470071712710308
118019,-11.45961697776989
118022,-11.538178086170847
118023,-11.53912271497021
118024,-35.631895671954226
118025,-13.338344521553003
118026,-11.499559018942746
118027,-11.540630363280709
118028,-11.545350106002667
118029,50.728874968695706
118033,-11.532868995583867
118034,-19.229780803566854
118035,-27.546396468335992
118036,-11.543801670120777
118037,-11.53094270110835
118038,-7.193173127370177
118039,-36.17434105109386
118041,-16.263334077195076
118043,-11.549869202316934
118044,-11.555613175705655
118046,-11.411808799730203
118047,-11.510864385646439
118048,-11.538410700811234
118049,-11.47978695790006
118050,-11.443196035223082
118051,-24.34477967370762
118052,-11.574519876973138
118053,-11.54757027731755
118054,-11.275021383403429
118055,-11.535135542081655
118056,-11.493258561099289
118057,17.373012422771613
118058,-11.515634694974542
118059,-11.525081162018987
118060,-11.514580692435466
118061,-11.538169753860053
118062,-11.462579033256121
118064,-11.546365002263306
118065,-11.527548113069235
118066,-11.47728244285978
118067,-11.53586653728412
118068,-11.544953568389914
118069,-11.49523194214224
118070,-11.578591195039081
118071,52.25754694604599
118072,-11.562517870419804
118073,-11.20903443315465
118074,-11.527748541968183
118075,-11.463274769446256
118076,-11.540889398746613
118077,13.600366633551394
118078,-11.542316739803761
118079,-11.549103437501055
118080,29.259889383270103
118081,92.08027929142358
118082,195.0251288503699
118084,-11.517255775295775
118085,-20.70156905061066
118086,-11.42503925047517
118087,-11.543127691586552
118088,-11.533261630978028
118089,-11.428480027978388
118091,-11.522666073849042
118092,-13.12056919293073
118093,-11.522715204941319
118094,-11.545413452265503
118095,-11.523038464376217
118096,-11.578127266170009
118097,-11.511142352582683
118098,-11.56390941174356
118099,-11.510232007163347
118100,-11.537398355591202
118101,-11.539955535789947
118102,-11.547490902695166
118103,127.85546799686465
118104,-11.551740696354189
118105,-14.97208515624108
118106,129.4112728844206
118107,-11.452152023795373
118108,-11.520206995939592
118109,-11.55123332359673
118110,-11.530436138872492
118111,-23.417493004059228
118112,-11.540089950954236
118113,-11.524541657866052
118114,12.45450817641293
118115,73.5786272250348
118116,-11.556325478883696
118117,-11.54460760109076
118118,-11.493743385652907
118119,-2.8833034877088224
118120,-11.546975947698206
118121,-11.54430986771276
118122,-11.532824476571713
118123,-8.563481597475056
118124,-11.539210082680409
118125,-11.503806502381236
118126,-11.559081115606395
118127,-11.559816768668359
118128,-11.538245431659242
118129,-11.497059025947557
118130,-11.5344729910927
118132,-10.440207683153085
118133,-11.54000821017141
118135,-11.525009484226755
118136,41.88096257992038
118137,-11.53099912526217
118138,-11.534036560422287
118139,-11.559917205292102
118140,-11.521996538711878
118141,-11.52137978898606
118142,-11.551651844808482
118143,-11.556452103923545
118144,-11.555331822480222
118145,-11.525019332143303
118146,-11.503279065044834
118147,-11.543690882696794
118148,-11.530682036690616
118149,45.02413205016911
118150,154.53369448459677
118152,-11.53358484372489
118153,-11.483056259505137
118154,-11.552828531294066
118155,40.82839484825495
118156,-11.526450195438327
118157,-11.527234026001988
118158,-11.497543948862283
118159,-11.419950424290356
118160,52.277540039008755
118161,-11.473165697446436
118162,-11.538170257070652
118163,-11.525794066328439
118165,-11.472076600741579
118166,-39.375019578159524
118167,-11.54125777421694
118168,-11.541141338820916
118169,-11.538672517796432
118170,-25.097667346389706
118171,-11.540150164206311
118172,-11.552741185784868
118173,-11.529807866333748
118174,-11.469380175702076
118175,-36.11268019631222
118176,-11.53023806733334
118177,-11.547038836099969
118178,-11.396122813835419
118179,-11.504955246148029
118180,-11.544016999334945
118181,-11.5226873155343
118182,-11.516655720899971
118183,-38.67690993082081
118184,-11.56542390636553
118185,-11.528536789360018
118186,-11.541181035573112
118187,-11.528402958760891
118188,-11.554303469579505
118189,-11.500604471162822
118190,-11.543426844719587
118194,-11.5473812721919
118195,-11.536789691885934
118196,-11.526266282840005
118197,-11.539112585420689
118198,-11.509147364134181
118199,-11.552172516564175
118200,-11.538518200043745
118201,-11.54476812443314
118202,13.293669639158596
118203,-11.451747979025642
118204,34.42766286733417
118205,-11.503206300309106
118206,-11.539048017862944
118207,-11.539606734555012
118208,-11.476305937713597
118209,-11.463468102080881
118210,-11.549173425514034
118211,-11.519015128441408
118212,-11.501002625364361
118214,-10.14206096856793
118215,-40.18700220062566
118216,-21.504252442548605
118217,-11.531592500118002
118218,-11.557062728369331
118220,-11.483925022723191
118221,20.985850314052296
118222,-11.532978813396078
118223,-11.529399809543996
118224,-11.556299424347314
118225,-11.555075620058906
118226,-34.83014137896363
118227,-11.565337929728823
118228,6.453311939604668
118229,-12.933736888318473
118230,323.5537800496623
118231,-11.54969784604398
118232,-10.185194933678124
118233,-18.439998511762827
118234,-11.5580196177682
118235,-38.0831348397803
118236,-11.565398194310902
118237,-11.393248746689931
118238,26.692134581970237
118239,-11.497753703700688
118240,-11.353401904973074
118242,-11.529133112908728
118243,-11.534338687422418
118244,1019.1603459269551
118245,-11.526074302063487
118246,-11.54913300117377
118247,-11.44314223326154
118248,-11.545214404104534
118249,14.163285413948037
118250,-11.51112436486823
118251,-5.924116112135086
118253,-11.42372890189526
118254,-11.529417456577104
118255,-11.582150322320437
118256,1.7826573164984407
118258,-11.506254292040856
118259,-11.535824568522436
118260,-44.81622615591911
118261,-11.535725683136691
118262,12.658680674259106
118263,-11.536049921904608
118264,-11.387080325925748
118265,-11.534986643596577
118266,-11.373768634352285
118267,-11.56739047669142
118272,-11.5991296364066
118273,-11.142027597977398
118274,-11.344705698833064
118276,-11.52498213428591
118277,-11.50940944858723
118278,-36.06266396071757
118280,-26.7791254032901
118281,-11.143769563952645
118282,-11.508776420725022
118284,-14.444825364551892
118285,-11.497048453956195
118286,-33.841215712500386
118287,-11.523685091549263
118288,-11.31758948754271
118289,-9.994087718543764
118290,-11.55145548644075
118291,-11.52841607585529
118292,-11.542327182622927
118294,-11.520788091860252
118295,-11.527187076836354
118296,22.462625795908384
118297,9.279917108842113
118298,-11.514769822439696
118299,-11.512259132440013
118301,-11.471347771716529
118302,-11.547093130895304
118303,2.6403538353067275
118304,-11.541923781250278
118305,-11.499808596024065
118306,-11.467917518945463
118307,-17.376713819609673
118308,-11.543047189983081
118309,-11.503427061988942
118310,146.61226159795268
118311,-11.570907977867883
118312,-18.816319497209616
118313,-11.544349969471478
118314,5.2362434951458905
118315,-11.544606387916462
118316,-11.517141600456664
118317,-11.514002699369843
118318,-37.42985854063073
118319,-11.556577074332312
118320,-11.5090291007533
118321,-11.544555297650385
118322,-11.472252770105598
118323,216.51256926399356
118324,-11.55111978108192
118326,-11.550408006127372
118327,-11.526496412678833
118328,-11.529734579025517
118329,-11.528104286141492
118330,-11.472317585743198
118331,-29.976268873322134
118332,-10.448357719308438
118333,-11.51825874757157
118334,-11.544671345452493
118335,-11.50900951049718
118336,-11.507677061659018
118337,-20.986940148646546
118338,-11.504339560346331
118339,-11.532944889005392
118340,65.51050929386832
118341,-11.476779062981707
118342,-11.558842565917127
118347,-11.556066525169529
118348,-11.362526307516212
118350,-11.524912331184185
118351,-11.60628895115253
118352,175.79005008222245
118354,-32.52345175457182
118355,-11.539191958806125
118356,126.17573777610679
118357,-11.535890789738357
118359,51.16488572390841
118360,66.58514730335308
118361,3.5019283191429786
118362,-11.533758315106242
118363,416.81966565951905
118364,-11.372599782830966
118365,-11.548090034032311
118366,-11.555258782962541
118367,-11.475129546025673
118368,-11.520940123675182
118369,-44.00433318554254
118370,-11.565391759160747
118371,-11.54498012475811
118372,-11.523881337184724
118373,-11.553728961703522
118374,-11.508343461331602
118375,-11.531370001338294
118376,-11.524919034163577
118377,-11.536847086629857
118378,-24.016636118828522
118380,-11.524528138540841
118381,-26.562009922247302
118383,-11.573988095643683
118385,-11.536236893793006
118386,-11.512984943936429
118387,-11.539556297538887
118388,-24.849703581248217
118389,91.40993610867125
118390,18.133280915451618
118391,19.850144065442592
118392,-11.494066709735748
118393,-11.557219125821856
118394,-11.558416151286819
118395,-28.801269592560203
118396,-11.502519674477476
118397,-11.508048022316542
118399,-8.647798366075529
118400,-29.034681648420445
118401,-11.552591664057399
118402,-11.55004365907584
118405,28.342314689361597
118406,-11.562840998437238
118407,-11.560786403827143
118408,30.158803868843535
118409,-11.532630937616618
118410,-11.506213601617064
118411,-11.545376467715897
118413,-11.540042283216392
118414,-11.493118690491352
118415,159.3097766986853
118416,-11.55345581619183
118417,-11.463414975553764
118418,16.213369545291606
118419,-11.537231380212651
118420,-8.67299585034537
118421,-11.480937282383568
118422,-11.534009852970648
118425,-11.569859124105575
118426,-11.508633187476475
118427,118.97005533588386
118430,-11.517552700006235
118431,-19.88909417889521
118432,-11.54738012257798
118433,55.30803993457177
118434,-11.539769581657822
118435,41.301144977557655
118437,-11.517272832891566
118438,-11.528538078866287
118439,-11.547005292998703
118440,-11.505944321818856
118441,-11.508837531869755
118442,-30.565824848986516
118443,-11.538560473044646
118444,-11.51715543872256
118445,-11.514935685215411
118446,36.69214866058003
118448,-11.513734829081866
118449,163.97954209955353
118450,-30.02242036987583
118451,101.17204589785473
118452,-11.526327313179529
118453,-11.528197170666733
118455,-30.200766059795196
118456,-11.523156223239784
118457,-11.550970636493405
118458,-11.512102667811837
118459,-11.558697528114207
118460,-24.887629259899498
118461,-11.528285686919709
118462,-11.541020253826428
118463,-11.529483021948767
118464,-29.150931174242192
118465,-20.732361067083552
118466,217.29792659096606
118467,-11.53658554668281
118468,-11.53839839802445
118469,-11.517023845601638
118470,-11.452792487807686
118471,-11.517642638774808
118472,-38.08748776583782
118474,-11.524549402338495
118475,-12.941870608389006
118476,1.0215259589531698
118478,-11.50379098989702
118479,-3.7054160865722214
118480,-11.562570564616411
118481,-11.4700524647417
118482,-11.498033285022307
118483,-11.534267714408161
118484,-17.122819093331813
118485,-34.74714288859449
118486,15.76655847945736
118487,-4.665842643010001
118488,-11.475130645411902
118489,-11.53804440998492
118490,-11.55179464844081
118491,-11.540189844943942
118492,-30.614929383865515
118493,-11.49864131898979
118495,-11.5263879695225
118496,-11.581495315864679
118497,-11.525834947031187
118498,-4.90496156644988
118499,-13.723120438524859
118500,-15.699743634518933
118502,-23.610954706948245
118503,-11.547328699106417
118504,-11.529930479122703
118505,-11.528410522397772
118507,-11.595096205110302
118508,-11.53518106645823
118509,0.6980336953298191
118510,-40.14139480384505
118511,-11.515718550058912
118512,-11.53365095756717
118513,-11.517630510040544
118514,-11.52025827334122
118515,-11.50018610097271
118516,-7.107965513213843
118517,-28.9947797734503
118518,-11.547155780688515
118519,-11.457702812213036
118520,-11.50579845810893
118521,-13.147920826861371
118522,-11.564978682036942
118523,-11.521332462899895
118524,-11.53689989369588
118525,-11.546296600559097
118526,-11.512690768936064
118527,-11.52457433741234
118528,-11.505532660040005
118529,375.4375670524965
118530,-11.531011868822015
118531,-11.54387760865283
118532,-11.569730078443495
118533,-11.54120651192948
118534,-11.580562837052002
118535,-42.365799302733095
118536,-11.473511008694214
118537,-11.529934024245996
118538,-4.298139652583304
118539,-11.522582395034185
118540,-11.515557743094375
118541,-11.486457300428212
118542,-11.500772852258661
118543,-31.853873530452013
118544,-11.566624813160468
118545,-18.742673437247284
118546,-11.542738224070675
118547,-11.533258856110061
118548,-22.68028046346126
118549,23.145591498739638
118550,-11.511063571586178
118552,-11.584443612972953
118553,-11.530342217932505
118554,-11.51049628448691
118555,-18.816319497209616
118556,-11.54397151187203
118557,-11.498075007536361
118558,-37.540361379092474
118559,-9.325464642623514
118560,-9.850699802971317
118561,-11.552355121771685
118562,-11.527873410295717
118563,-11.533302231816664
118564,-13.094179946539688
118566,-24.419283736797823
118567,86.32528243399621
118568,-11.54745501668566
118569,-11.529765658383742
118570,167.89213786175225
118571,-11.557622451526262
118572,-11.443724016941863
118573,-11.51939915521443
118575,-11.513496850196233
118578,-11.56449793431839
118579,-11.542419685049275
118580,-23.079022754852417
118582,-11.561097273560767
118583,-11.518221438209041
118584,-11.52954633100526
118585,-11.379982609947174
118586,-11.537691761629404
118587,-3.8518913665110475
118588,-20.594662443501058
118589,-11.521775555171741
118590,-11.493536131371695
118591,-11.50341872802829
118592,-11.50406092155259
118593,-11.495212764622197
118595,-11.536421886552818
118596,-11.515802757984698
118597,-11.530575408843445
118598,-11.544558313072049
118599,-11.445365274949966
118600,-11.528117141709208
118601,-11.517326693279173
118602,-11.486574145866348
118604,-11.509653408911793
118605,-11.537288115670426
118606,232.68224503116608
118607,-11.532673211045989
118608,-11.349044274261392
118609,-11.548802000427363
118610,-11.520688117001152
118611,-11.531912929084092
118612,-11.497121639826188
